,사용일,호선,역명,sta_no,상하선,time,count
3493,평일,4,길음,417,1,18,1612.8000000000002
3494,평일,4,길음,417,1,19,1362.4
3495,평일,4,길음,417,1,20,939.9999999999999
3496,평일,4,길음,417,1,21,1031.2
3497,평일,4,길음,417,1,22,1243.1999999999998
3498,평일,4,길음,417,1,23,923.2
3499,평일,4,길음,417,1,24,432.0
3500,평일,4,길음,417,2,05,1025.6
3501,평일,4,길음,417,2,06,712.0
3502,평일,4,길음,417,2,07,1576.8000000000002
3503,평일,4,길음,417,2,08,2220.0
3504,평일,4,길음,417,2,09,1386.4
3505,평일,4,길음,417,2,10,995.1999999999999
3506,평일,4,길음,417,2,11,880.0
3507,평일,4,길음,417,2,12,788.0
3508,평일,4,길음,417,2,13,732.0
3509,평일,4,길음,417,2,14,612.0
3510,평일,4,길음,417,2,15,609.6
3511,평일,4,길음,417,2,16,628.0
3512,평일,4,길음,417,2,17,508.8
3513,평일,4,길음,417,2,18,476.8
3514,평일,4,길음,417,2,19,349.6
3515,평일,4,길음,417,2,20,285.6
3516,평일,4,길음,417,2,21,289.6
3517,평일,4,길음,417,2,22,272.8
3518,평일,4,길음,417,2,23,248.8
3519,평일,4,길음,417,2,24,68.0
3520,평일,4,남태령,434,1,05,316.8
3521,평일,4,남태령,434,1,06,550.4
3522,평일,4,남태령,434,1,07,1528.0
3523,평일,4,남태령,434,1,08,1680.8000000000002
3524,평일,4,남태령,434,1,09,1533.6
3525,평일,4,남태령,434,1,10,1052.8
3526,평일,4,남태령,434,1,11,1078.4
3527,평일,4,남태령,434,1,12,876.8000000000001
3528,평일,4,남태령,434,1,13,1007.1999999999998
3529,평일,4,남태령,434,1,14,761.6
3530,평일,4,남태령,434,1,15,839.2
3531,평일,4,남태령,434,1,16,868.8000000000001
3532,평일,4,남태령,434,1,17,1104.8
3533,평일,4,남태령,434,1,18,1475.1999999999998
3534,평일,4,남태령,434,1,19,892.8000000000001
3535,평일,4,남태령,434,1,20,535.2
3536,평일,4,남태령,434,1,21,444.0
3537,평일,4,남태령,434,1,22,396.8
3538,평일,4,남태령,434,1,23,356.8
3539,평일,4,남태령,434,1,24,120.0
3540,평일,4,남태령,434,2,05,360.0
3541,평일,4,남태령,434,2,06,567.2
3542,평일,4,남태령,434,2,07,747.2
3543,평일,4,남태령,434,2,08,1013.6
3544,평일,4,남태령,434,2,09,542.4
3545,평일,4,남태령,434,2,10,525.6
3546,평일,4,남태령,434,2,11,608.8
3547,평일,4,남태령,434,2,12,585.6
3548,평일,4,남태령,434,2,13,748.8
3549,평일,4,남태령,434,2,14,688.8
3550,평일,4,남태령,434,2,15,923.1999999999999
3551,평일,4,남태령,434,2,16,922.4000000000001
3552,평일,4,남태령,434,2,17,1314.3999999999999
3553,평일,4,남태령,434,2,18,1519.2000000000003
3554,평일,4,남태령,434,2,19,1280.0
3555,평일,4,남태령,434,2,20,1091.9999999999998
3556,평일,4,남태령,434,2,21,950.4000000000001
3557,평일,4,남태령,434,2,22,1160.0
3558,평일,4,남태령,434,2,23,1025.6
3559,평일,4,남태령,434,2,24,273.6
3560,평일,4,노원,411,1,05,0.0
3561,평일,4,노원,411,1,06,103.2
3562,평일,4,노원,411,1,07,105.6
3563,평일,4,노원,411,1,08,76.0
3564,평일,4,노원,411,1,09,45.6
3565,평일,4,노원,411,1,10,53.60000000000001
3566,평일,4,노원,411,1,11,72.8
3567,평일,4,노원,411,1,12,102.4
3568,평일,4,노원,411,1,13,115.20000000000002
3569,평일,4,노원,411,1,14,116.80000000000001
3570,평일,4,노원,411,1,15,156.0
3571,평일,4,노원,411,1,16,194.40000000000003
3572,평일,4,노원,411,1,17,254.40000000000003
3573,평일,4,노원,411,1,18,288.8
3574,평일,4,노원,411,1,19,243.2
3575,평일,4,노원,411,1,20,181.60000000000002
3576,평일,4,노원,411,1,21,188.8
3577,평일,4,노원,411,1,22,248.8
3578,평일,4,노원,411,1,23,188.0
3579,평일,4,노원,411,1,24,99.2
3580,평일,4,노원,411,2,05,257.6
3581,평일,4,노원,411,2,06,305.6
3582,평일,4,노원,411,2,07,671.2
3583,평일,4,노원,411,2,08,716.8
3584,평일,4,노원,411,2,09,415.19999999999993
3585,평일,4,노원,411,2,10,329.6
3586,평일,4,노원,411,2,11,309.6
3587,평일,4,노원,411,2,12,278.4
3588,평일,4,노원,411,2,13,286.4
3589,평일,4,노원,411,2,14,247.2
3590,평일,4,노원,411,2,15,240.8
3591,평일,4,노원,411,2,16,264.8
3592,평일,4,노원,411,2,17,267.2
3593,평일,4,노원,411,2,18,225.60000000000002
3594,평일,4,노원,411,2,19,180.8
3595,평일,4,노원,411,2,20,171.2
3596,평일,4,노원,411,2,21,180.8
3597,평일,4,노원,411,2,22,228.8
3598,평일,4,노원,411,2,23,163.2
3599,평일,4,노원,411,2,24,29.600000000000005
3600,평일,4,당고개,409,1,05,0.0
3601,평일,4,당고개,409,1,06,0.0
3602,평일,4,당고개,409,1,07,0.0
3603,평일,4,당고개,409,1,08,0.0
3604,평일,4,당고개,409,1,09,0.0
3605,평일,4,당고개,409,1,10,0.0
3606,평일,4,당고개,409,1,11,0.0
3607,평일,4,당고개,409,1,12,0.0
3608,평일,4,당고개,409,1,13,0.0
3609,평일,4,당고개,409,1,14,0.0
3610,평일,4,당고개,409,1,15,0.0
3611,평일,4,당고개,409,1,16,0.0
3612,평일,4,당고개,409,1,17,0.0
3613,평일,4,당고개,409,1,18,0.0
3614,평일,4,당고개,409,1,19,0.0
3615,평일,4,당고개,409,1,20,0.0
3616,평일,4,당고개,409,1,21,0.0
3617,평일,4,당고개,409,1,22,0.0
3618,평일,4,당고개,409,1,23,0.0
3619,평일,4,당고개,409,1,24,0.0
3620,평일,4,당고개,409,2,05,84.80000000000001
3621,평일,4,당고개,409,2,06,57.6
3622,평일,4,당고개,409,2,07,156.0
3623,평일,4,당고개,409,2,08,160.0
3624,평일,4,당고개,409,2,09,100.0
3625,평일,4,당고개,409,2,10,77.6
3626,평일,4,당고개,409,2,11,72.0
3627,평일,4,당고개,409,2,12,60.0
3628,평일,4,당고개,409,2,13,62.400000000000006
3629,평일,4,당고개,409,2,14,55.2
3630,평일,4,당고개,409,2,15,52.800000000000004
3631,평일,4,당고개,409,2,16,52.800000000000004
3632,평일,4,당고개,409,2,17,51.2
3633,평일,4,당고개,409,2,18,40.8
3634,평일,4,당고개,409,2,19,38.4
3635,평일,4,당고개,409,2,20,23.200000000000003
3636,평일,4,당고개,409,2,21,23.2
3637,평일,4,당고개,409,2,22,24.0
3638,평일,4,당고개,409,2,23,16.8
3639,평일,4,당고개,409,2,24,0.8
3640,평일,4,동대문,421,1,05,460.80000000000007
3641,평일,4,동대문,421,1,06,328.0
3642,평일,4,동대문,421,1,07,380.0
3643,평일,4,동대문,421,1,08,560.8
3644,평일,4,동대문,421,1,09,495.20000000000005
3645,평일,4,동대문,421,1,10,509.59999999999997
3646,평일,4,동대문,421,1,11,646.4
3647,평일,4,동대문,421,1,12,702.4000000000001
3648,평일,4,동대문,421,1,13,784.8
3649,평일,4,동대문,421,1,14,888.0
3650,평일,4,동대문,421,1,15,1011.2
3651,평일,4,동대문,421,1,16,1257.6
3652,평일,4,동대문,421,1,17,1700.0
3653,평일,4,동대문,421,1,18,2156.8
3654,평일,4,동대문,421,1,19,1704.0
3655,평일,4,동대문,421,1,20,1134.4
3656,평일,4,동대문,421,1,21,1284.8
3657,평일,4,동대문,421,1,22,1425.6
3658,평일,4,동대문,421,1,23,1093.6
3659,평일,4,동대문,421,1,24,460.00000000000006
3660,평일,4,동대문,421,2,05,945.6
3661,평일,4,동대문,421,2,06,731.2
3662,평일,4,동대문,421,2,07,1481.6
3663,평일,4,동대문,421,2,08,2265.6000000000004
3664,평일,4,동대문,421,2,09,1588.0
3665,평일,4,동대문,421,2,10,1104.0
3666,평일,4,동대문,421,2,11,1039.1999999999998
3667,평일,4,동대문,421,2,12,1035.1999999999998
3668,평일,4,동대문,421,2,13,986.4
3669,평일,4,동대문,421,2,14,875.2
3670,평일,4,동대문,421,2,15,982.4000000000001
3671,평일,4,동대문,421,2,16,1013.5999999999999
3672,평일,4,동대문,421,2,17,892.8
3673,평일,4,동대문,421,2,18,869.6000000000001
3674,평일,4,동대문,421,2,19,525.6
3675,평일,4,동대문,421,2,20,547.2
3676,평일,4,동대문,421,2,21,644.0
3677,평일,4,동대문,421,2,22,853.6
3678,평일,4,동대문,421,2,23,579.2
3679,평일,4,동대문,421,2,24,137.6
3680,평일,4,동대문역사문화공원,422,1,05,350.3999999999999
3681,평일,4,동대문역사문화공원,422,1,06,330.4
3682,평일,4,동대문역사문화공원,422,1,07,416.79999999999995
3683,평일,4,동대문역사문화공원,422,1,08,596.0
3684,평일,4,동대문역사문화공원,422,1,09,550.4
3685,평일,4,동대문역사문화공원,422,1,10,575.2
3686,평일,4,동대문역사문화공원,422,1,11,700.8000000000001
3687,평일,4,동대문역사문화공원,422,1,12,763.2
3688,평일,4,동대문역사문화공원,422,1,13,830.4000000000001
3689,평일,4,동대문역사문화공원,422,1,14,904.0
3690,평일,4,동대문역사문화공원,422,1,15,1031.2
3691,평일,4,동대문역사문화공원,422,1,16,1236.0
3692,평일,4,동대문역사문화공원,422,1,17,1624.0
3693,평일,4,동대문역사문화공원,422,1,18,2056.8
3694,평일,4,동대문역사문화공원,422,1,19,1647.2
3695,평일,4,동대문역사문화공원,422,1,20,1129.6
3696,평일,4,동대문역사문화공원,422,1,21,1271.2
3697,평일,4,동대문역사문화공원,422,1,22,1404.8
3698,평일,4,동대문역사문화공원,422,1,23,1075.2
3699,평일,4,동대문역사문화공원,422,1,24,459.2
3700,평일,4,동대문역사문화공원,422,2,05,731.2
3701,평일,4,동대문역사문화공원,422,2,06,521.6
3702,평일,4,동대문역사문화공원,422,2,07,960.8
3703,평일,4,동대문역사문화공원,422,2,08,1578.4
3704,평일,4,동대문역사문화공원,422,2,09,1178.4
3705,평일,4,동대문역사문화공원,422,2,10,882.4000000000001
3706,평일,4,동대문역사문화공원,422,2,11,854.3999999999999
3707,평일,4,동대문역사문화공원,422,2,12,836.8000000000001
3708,평일,4,동대문역사문화공원,422,2,13,787.2
3709,평일,4,동대문역사문화공원,422,2,14,713.5999999999999
3710,평일,4,동대문역사문화공원,422,2,15,812.0
3711,평일,4,동대문역사문화공원,422,2,16,824.0
3712,평일,4,동대문역사문화공원,422,2,17,721.6
3713,평일,4,동대문역사문화공원,422,2,18,695.2
3714,평일,4,동대문역사문화공원,422,2,19,435.2
3715,평일,4,동대문역사문화공원,422,2,20,449.6
3716,평일,4,동대문역사문화공원,422,2,21,510.4
3717,평일,4,동대문역사문화공원,422,2,22,655.2
3718,평일,4,동대문역사문화공원,422,2,23,453.59999999999997
3719,평일,4,동대문역사문화공원,422,2,24,108.8
3720,평일,4,동작,431,1,05,252.8
3721,평일,4,동작,431,1,06,368.80000000000007
3722,평일,4,동작,431,1,07,676.8
3723,평일,4,동작,431,1,08,984.8000000000001
3724,평일,4,동작,431,1,09,681.5999999999999
3725,평일,4,동작,431,1,10,568.0
3726,평일,4,동작,431,1,11,560.8
3727,평일,4,동작,431,1,12,582.4
3728,평일,4,동작,431,1,13,548.0
3729,평일,4,동작,431,1,14,522.4
3730,평일,4,동작,431,1,15,479.2
3731,평일,4,동작,431,1,16,564.8
3732,평일,4,동작,431,1,17,619.2
3733,평일,4,동작,431,1,18,697.5999999999999
3734,평일,4,동작,431,1,19,481.6
3735,평일,4,동작,431,1,20,333.6
3736,평일,4,동작,431,1,21,401.6
3737,평일,4,동작,431,1,22,444.0
3738,평일,4,동작,431,1,23,330.4
3739,평일,4,동작,431,1,24,180.8
3740,평일,4,동작,431,2,05,0.0
3741,평일,4,동작,431,2,06,318.4
3742,평일,4,동작,431,2,07,384.8
3743,평일,4,동작,431,2,08,552.0
3744,평일,4,동작,431,2,09,404.0
3745,평일,4,동작,431,2,10,352.79999999999995
3746,평일,4,동작,431,2,11,396.0
3747,평일,4,동작,431,2,12,477.59999999999997
3748,평일,4,동작,431,2,13,471.19999999999993
3749,평일,4,동작,431,2,14,512.0
3750,평일,4,동작,431,2,15,597.6000000000001
3751,평일,4,동작,431,2,16,717.5999999999999
3752,평일,4,동작,431,2,17,843.1999999999999
3753,평일,4,동작,431,2,18,1042.4
3754,평일,4,동작,431,2,19,802.4000000000001
3755,평일,4,동작,431,2,20,579.2
3756,평일,4,동작,431,2,21,685.5999999999999
3757,평일,4,동작,431,2,22,835.1999999999999
3758,평일,4,동작,431,2,23,600.8
3759,평일,4,동작,431,2,24,183.2
3760,평일,4,명동,424,1,05,193.6
3761,평일,4,명동,424,1,06,265.6
3762,평일,4,명동,424,1,07,336.0
3763,평일,4,명동,424,1,08,586.4000000000001
3764,평일,4,명동,424,1,09,508.0
3765,평일,4,명동,424,1,10,511.2
3766,평일,4,명동,424,1,11,584.0
3767,평일,4,명동,424,1,12,639.2
3768,평일,4,명동,424,1,13,693.6
3769,평일,4,명동,424,1,14,739.1999999999998
3770,평일,4,명동,424,1,15,772.0
3771,평일,4,명동,424,1,16,911.2
3772,평일,4,명동,424,1,17,1103.2
3773,평일,4,명동,424,1,18,1212.0
3774,평일,4,명동,424,1,19,896.8000000000001
3775,평일,4,명동,424,1,20,640.0
3776,평일,4,명동,424,1,21,747.2
3777,평일,4,명동,424,1,22,788.0
3778,평일,4,명동,424,1,23,534.4
3779,평일,4,명동,424,1,24,215.2
3780,평일,4,명동,424,2,05,608.0
3781,평일,4,명동,424,2,06,370.4
3782,평일,4,명동,424,2,07,639.2
3783,평일,4,명동,424,2,08,947.1999999999999
3784,평일,4,명동,424,2,09,756.0
3785,평일,4,명동,424,2,10,605.5999999999999
3786,평일,4,명동,424,2,11,661.5999999999999
3787,평일,4,명동,424,2,12,660.8
3788,평일,4,명동,424,2,13,633.6
3789,평일,4,명동,424,2,14,628.0
3790,평일,4,명동,424,2,15,721.6
3791,평일,4,명동,424,2,16,772.0
3792,평일,4,명동,424,2,17,713.5999999999999
3793,평일,4,명동,424,2,18,812.8
3794,평일,4,명동,424,2,19,558.4
3795,평일,4,명동,424,2,20,508.0
3796,평일,4,명동,424,2,21,644.8
3797,평일,4,명동,424,2,22,788.0
3798,평일,4,명동,424,2,23,483.20000000000005
3799,평일,4,명동,424,2,24,96.00000000000001
3800,평일,4,미아,415,1,05,595.2
3801,평일,4,미아,415,1,06,253.60000000000005
3802,평일,4,미아,415,1,07,255.2
3803,평일,4,미아,415,1,08,251.20000000000005
3804,평일,4,미아,415,1,09,212.8
3805,평일,4,미아,415,1,10,246.4
3806,평일,4,미아,415,1,11,304.0
3807,평일,4,미아,415,1,12,388.8
3808,평일,4,미아,415,1,13,448.79999999999995
3809,평일,4,미아,415,1,14,494.4
3810,평일,4,미아,415,1,15,637.5999999999999
3811,평일,4,미아,415,1,16,819.2
3812,평일,4,미아,415,1,17,1096.8
3813,평일,4,미아,415,1,18,1369.6
3814,평일,4,미아,415,1,19,1152.8
3815,평일,4,미아,415,1,20,840.8000000000001
3816,평일,4,미아,415,1,21,860.0000000000001
3817,평일,4,미아,415,1,22,1075.1999999999998
3818,평일,4,미아,415,1,23,830.4000000000001
3819,평일,4,미아,415,1,24,365.5999999999999
3820,평일,4,미아,415,2,05,721.5999999999999
3821,평일,4,미아,415,2,06,614.4
3822,평일,4,미아,415,2,07,1320.8000000000002
3823,평일,4,미아,415,2,08,1828.7999999999997
3824,평일,4,미아,415,2,09,1155.2
3825,평일,4,미아,415,2,10,867.2
3826,평일,4,미아,415,2,11,774.4000000000001
3827,평일,4,미아,415,2,12,678.4000000000001
3828,평일,4,미아,415,2,13,646.4000000000001
3829,평일,4,미아,415,2,14,541.6
3830,평일,4,미아,415,2,15,512.8
3831,평일,4,미아,415,2,16,530.4
3832,평일,4,미아,415,2,17,424.80000000000007
3833,평일,4,미아,415,2,18,416.0
3834,평일,4,미아,415,2,19,301.6
3835,평일,4,미아,415,2,20,245.60000000000002
3836,평일,4,미아,415,2,21,250.4
3837,평일,4,미아,415,2,22,260.0
3838,평일,4,미아,415,2,23,216.00000000000003
3839,평일,4,미아,415,2,24,70.39999999999999
3840,평일,4,미아삼거리,416,1,05,580.8
3841,평일,4,미아삼거리,416,1,06,236.8
3842,평일,4,미아삼거리,416,1,07,255.20000000000002
3843,평일,4,미아삼거리,416,1,08,268.0
3844,평일,4,미아삼거리,416,1,09,219.20000000000002
3845,평일,4,미아삼거리,416,1,10,251.2
3846,평일,4,미아삼거리,416,1,11,320.0
3847,평일,4,미아삼거리,416,1,12,405.6
3848,평일,4,미아삼거리,416,1,13,464.8
3849,평일,4,미아삼거리,416,1,14,515.2
3850,평일,4,미아삼거리,416,1,15,678.4000000000001
3851,평일,4,미아삼거리,416,1,16,867.2
3852,평일,4,미아삼거리,416,1,17,1159.1999999999998
3853,평일,4,미아삼거리,416,1,18,1455.1999999999998
3854,평일,4,미아삼거리,416,1,19,1203.1999999999998
3855,평일,4,미아삼거리,416,1,20,888.0
3856,평일,4,미아삼거리,416,1,21,908.0
3857,평일,4,미아삼거리,416,1,22,1116.8000000000002
3858,평일,4,미아삼거리,416,1,23,892.8
3859,평일,4,미아삼거리,416,1,24,392.0
3860,평일,4,미아삼거리,416,2,05,812.8
3861,평일,4,미아삼거리,416,2,06,672.8000000000001
3862,평일,4,미아삼거리,416,2,07,1454.3999999999999
3863,평일,4,미아삼거리,416,2,08,2037.6
3864,평일,4,미아삼거리,416,2,09,1252.0
3865,평일,4,미아삼거리,416,2,10,932.8
3866,평일,4,미아삼거리,416,2,11,836.8
3867,평일,4,미아삼거리,416,2,12,728.0
3868,평일,4,미아삼거리,416,2,13,702.4
3869,평일,4,미아삼거리,416,2,14,570.4000000000001
3870,평일,4,미아삼거리,416,2,15,548.8
3871,평일,4,미아삼거리,416,2,16,572.0
3872,평일,4,미아삼거리,416,2,17,456.79999999999995
3873,평일,4,미아삼거리,416,2,18,434.4
3874,평일,4,미아삼거리,416,2,19,320.8
3875,평일,4,미아삼거리,416,2,20,268.0
3876,평일,4,미아삼거리,416,2,21,266.4
3877,평일,4,미아삼거리,416,2,22,258.40000000000003
3878,평일,4,미아삼거리,416,2,23,236.0
3879,평일,4,미아삼거리,416,2,24,71.2
3880,평일,4,사당,433,1,05,248.0
3881,평일,4,사당,433,1,06,413.6
3882,평일,4,사당,433,1,07,729.5999999999999
3883,평일,4,사당,433,1,08,1123.2
3884,평일,4,사당,433,1,09,740.8
3885,평일,4,사당,433,1,10,648.0000000000001
3886,평일,4,사당,433,1,11,537.6
3887,평일,4,사당,433,1,12,644.8
3888,평일,4,사당,433,1,13,610.4
3889,평일,4,사당,433,1,14,523.2
3890,평일,4,사당,433,1,15,569.6
3891,평일,4,사당,433,1,16,645.5999999999999
3892,평일,4,사당,433,1,17,639.2
3893,평일,4,사당,433,1,18,809.6000000000001
3894,평일,4,사당,433,1,19,508.0
3895,평일,4,사당,433,1,20,359.2
3896,평일,4,사당,433,1,21,432.8
3897,평일,4,사당,433,1,22,464.0
3898,평일,4,사당,433,1,23,347.20000000000005
3899,평일,4,사당,433,1,24,140.0
3900,평일,4,사당,433,2,05,318.4
3901,평일,4,사당,433,2,06,357.6
3902,평일,4,사당,433,2,07,360.79999999999995
3903,평일,4,사당,433,2,08,516.0
3904,평일,4,사당,433,2,09,299.20000000000005
3905,평일,4,사당,433,2,10,312.8
3906,평일,4,사당,433,2,11,275.2
3907,평일,4,사당,433,2,12,353.6
3908,평일,4,사당,433,2,13,406.4
3909,평일,4,사당,433,2,14,378.40000000000003
3910,평일,4,사당,433,2,15,468.80000000000007
3911,평일,4,사당,433,2,16,612.8
3912,평일,4,사당,433,2,17,596.8
3913,평일,4,사당,433,2,18,840.0
3914,평일,4,사당,433,2,19,680.0
3915,평일,4,사당,433,2,20,481.6
3916,평일,4,사당,433,2,21,635.2
3917,평일,4,사당,433,2,22,794.4
3918,평일,4,사당,433,2,23,606.4
3919,평일,4,사당,433,2,24,130.4
3920,평일,4,삼각지,428,1,05,228.8
3921,평일,4,삼각지,428,1,06,284.0
3922,평일,4,삼각지,428,1,07,486.40000000000003
3923,평일,4,삼각지,428,1,08,827.2
3924,평일,4,삼각지,428,1,09,567.2
3925,평일,4,삼각지,428,1,10,509.6
3926,평일,4,삼각지,428,1,11,487.20000000000005
3927,평일,4,삼각지,428,1,12,512.0
3928,평일,4,삼각지,428,1,13,491.20000000000005
3929,평일,4,삼각지,428,1,14,454.4
3930,평일,4,삼각지,428,1,15,418.40000000000003
3931,평일,4,삼각지,428,1,16,484.0
3932,평일,4,삼각지,428,1,17,534.4
3933,평일,4,삼각지,428,1,18,587.2
3934,평일,4,삼각지,428,1,19,420.0
3935,평일,4,삼각지,428,1,20,272.0
3936,평일,4,삼각지,428,1,21,320.00000000000006
3937,평일,4,삼각지,428,1,22,350.4
3938,평일,4,삼각지,428,1,23,268.8
3939,평일,4,삼각지,428,1,24,166.4
3940,평일,4,삼각지,428,2,05,481.59999999999997
3941,평일,4,삼각지,428,2,06,267.2
3942,평일,4,삼각지,428,2,07,367.2
3943,평일,4,삼각지,428,2,08,510.4
3944,평일,4,삼각지,428,2,09,396.0
3945,평일,4,삼각지,428,2,10,321.6
3946,평일,4,삼각지,428,2,11,364.79999999999995
3947,평일,4,삼각지,428,2,12,421.6
3948,평일,4,삼각지,428,2,13,442.4000000000001
3949,평일,4,삼각지,428,2,14,484.8
3950,평일,4,삼각지,428,2,15,572.0
3951,평일,4,삼각지,428,2,16,675.2
3952,평일,4,삼각지,428,2,17,719.2
3953,평일,4,삼각지,428,2,18,916.0
3954,평일,4,삼각지,428,2,19,604.0
3955,평일,4,삼각지,428,2,20,460.0
3956,평일,4,삼각지,428,2,21,656.0
3957,평일,4,삼각지,428,2,22,724.8
3958,평일,4,삼각지,428,2,23,484.0
3959,평일,4,삼각지,428,2,24,137.6
3960,평일,4,상계,410,1,05,0.0
3961,평일,4,상계,410,1,06,55.199999999999996
3962,평일,4,상계,410,1,07,38.4
3963,평일,4,상계,410,1,08,33.6
3964,평일,4,상계,410,1,09,20.0
3965,평일,4,상계,410,1,10,25.6
3966,평일,4,상계,410,1,11,33.6
3967,평일,4,상계,410,1,12,43.2
3968,평일,4,상계,410,1,13,48.8
3969,평일,4,상계,410,1,14,50.400000000000006
3970,평일,4,상계,410,1,15,66.4
3971,평일,4,상계,410,1,16,77.60000000000001
3972,평일,4,상계,410,1,17,99.19999999999999
3973,평일,4,상계,410,1,18,111.20000000000002
3974,평일,4,상계,410,1,19,84.8
3975,평일,4,상계,410,1,20,70.4
3976,평일,4,상계,410,1,21,72.0
3977,평일,4,상계,410,1,22,96.80000000000001
3978,평일,4,상계,410,1,23,73.6
3979,평일,4,상계,410,1,24,37.6
3980,평일,4,상계,410,2,05,216.0
3981,평일,4,상계,410,2,06,186.4
3982,평일,4,상계,410,2,07,476.8
3983,평일,4,상계,410,2,08,426.4
3984,평일,4,상계,410,2,09,262.4
3985,평일,4,상계,410,2,10,189.6
3986,평일,4,상계,410,2,11,172.0
3987,평일,4,상계,410,2,12,154.39999999999998
3988,평일,4,상계,410,2,13,153.6
3989,평일,4,상계,410,2,14,125.60000000000001
3990,평일,4,상계,410,2,15,120.80000000000001
3991,평일,4,상계,410,2,16,128.0
3992,평일,4,상계,410,2,17,123.2
3993,평일,4,상계,410,2,18,100.80000000000001
3994,평일,4,상계,410,2,19,79.19999999999999
3995,평일,4,상계,410,2,20,57.60000000000001
3996,평일,4,상계,410,2,21,63.2
3997,평일,4,상계,410,2,22,78.4
3998,평일,4,상계,410,2,23,40.800000000000004
3999,평일,4,상계,410,2,24,8.8
4000,평일,4,서울역,426,1,05,172.8
4001,평일,4,서울역,426,1,06,320.79999999999995
4002,평일,4,서울역,426,1,07,467.20000000000005
4003,평일,4,서울역,426,1,08,816.8
4004,평일,4,서울역,426,1,09,653.6
4005,평일,4,서울역,426,1,10,605.6
4006,평일,4,서울역,426,1,11,658.4
4007,평일,4,서울역,426,1,12,689.5999999999999
4008,평일,4,서울역,426,1,13,668.0
4009,평일,4,서울역,426,1,14,640.8
4010,평일,4,서울역,426,1,15,630.4
4011,평일,4,서울역,426,1,16,722.4000000000001
4012,평일,4,서울역,426,1,17,805.6
4013,평일,4,서울역,426,1,18,879.2
4014,평일,4,서울역,426,1,19,653.6
4015,평일,4,서울역,426,1,20,433.6
4016,평일,4,서울역,426,1,21,511.2
4017,평일,4,서울역,426,1,22,539.2
4018,평일,4,서울역,426,1,23,402.4
4019,평일,4,서울역,426,1,24,200.8
4020,평일,4,서울역,426,2,05,398.40000000000003
4021,평일,4,서울역,426,2,06,232.8
4022,평일,4,서울역,426,2,07,334.40000000000003
4023,평일,4,서울역,426,2,08,486.4
4024,평일,4,서울역,426,2,09,380.0
4025,평일,4,서울역,426,2,10,329.6
4026,평일,4,서울역,426,2,11,371.19999999999993
4027,평일,4,서울역,426,2,12,416.0
4028,평일,4,서울역,426,2,13,444.0
4029,평일,4,서울역,426,2,14,463.19999999999993
4030,평일,4,서울역,426,2,15,533.5999999999999
4031,평일,4,서울역,426,2,16,620.8
4032,평일,4,서울역,426,2,17,638.4000000000001
4033,평일,4,서울역,426,2,18,796.0
4034,평일,4,서울역,426,2,19,585.6
4035,평일,4,서울역,426,2,20,417.6
4036,평일,4,서울역,426,2,21,591.2
4037,평일,4,서울역,426,2,22,620.8000000000001
4038,평일,4,서울역,426,2,23,430.40000000000003
4039,평일,4,서울역,426,2,24,132.0
4040,평일,4,성신여대입구,418,1,05,489.6
4041,평일,4,성신여대입구,418,1,06,264.8
4042,평일,4,성신여대입구,418,1,07,235.20000000000002
4043,평일,4,성신여대입구,418,1,08,280.0
4044,평일,4,성신여대입구,418,1,09,252.8
4045,평일,4,성신여대입구,418,1,10,303.2
4046,평일,4,성신여대입구,418,1,11,401.59999999999997
4047,평일,4,성신여대입구,418,1,12,482.4
4048,평일,4,성신여대입구,418,1,13,544.8
4049,평일,4,성신여대입구,418,1,14,630.4
4050,평일,4,성신여대입구,418,1,15,787.2
4051,평일,4,성신여대입구,418,1,16,995.2
4052,평일,4,성신여대입구,418,1,17,1373.6
4053,평일,4,성신여대입구,418,1,18,1769.6
4054,평일,4,성신여대입구,418,1,19,1438.3999999999999
4055,평일,4,성신여대입구,418,1,20,1006.3999999999999
4056,평일,4,성신여대입구,418,1,21,1124.0
4057,평일,4,성신여대입구,418,1,22,1353.6000000000001
4058,평일,4,성신여대입구,418,1,23,1002.3999999999999
4059,평일,4,성신여대입구,418,1,24,448.0
4060,평일,4,성신여대입구,418,2,05,1081.6
4061,평일,4,성신여대입구,418,2,06,769.6000000000001
4062,평일,4,성신여대입구,418,2,07,1694.3999999999999
4063,평일,4,성신여대입구,418,2,08,2378.4
4064,평일,4,성신여대입구,418,2,09,1520.0
4065,평일,4,성신여대입구,418,2,10,1095.1999999999998
4066,평일,4,성신여대입구,418,2,11,957.5999999999999
4067,평일,4,성신여대입구,418,2,12,883.9999999999999
4068,평일,4,성신여대입구,418,2,13,820.8
4069,평일,4,성신여대입구,418,2,14,682.4000000000001
4070,평일,4,성신여대입구,418,2,15,702.4000000000001
4071,평일,4,성신여대입구,418,2,16,706.4000000000001
4072,평일,4,성신여대입구,418,2,17,593.5999999999999
4073,평일,4,성신여대입구,418,2,18,571.2
4074,평일,4,성신여대입구,418,2,19,401.6
4075,평일,4,성신여대입구,418,2,20,333.6
4076,평일,4,성신여대입구,418,2,21,356.0
4077,평일,4,성신여대입구,418,2,22,346.40000000000003
4078,평일,4,성신여대입구,418,2,23,302.4
4079,평일,4,성신여대입구,418,2,24,68.0
4080,평일,4,수유,414,1,05,593.6
4081,평일,4,수유,414,1,06,250.4
4082,평일,4,수유,414,1,07,288.8
